Type,Corrected Date,Fleet,Vessel Name,Status,Report Type,VoyCondition,VoyageNo,TOTAL STEAMING TIME,MILES BY GPS,FUEL M E HS,FUEL M E LS,FUEL M E MGO HS,FUEL M E MGO LS,FUEL M E MDO,FUEL AUX HS,FUEL AUX LS,FUEL AUX MGO HS,FUEL AUX MGO LS,FUEL AUX MDO,FUEL BOILER HS,FUEL BOILER LS,FUEL BOILER MGO HS,FUEL BOILER MGO LS,FUEL BOILER MDO,POWER kW,CARGO TOTAL,TOTAL CO2,FUEL HS,FUEL LS,FUEL MGO HS,FUEL MGO LS,FUEL MDO,Depart_Arrival,CARGO TOTAL TEU,DepPort,ArrivalPort,DepEU,ArrivalEU,EU,TOTALFO,FillHS,FillLS,FillMDO,FillMGO,FillMGOLS,ROB Fuel HSFO ,ROB Fuel LSFO ,ROB Fuel MDO,ROB Fuel MGO,ROB Fuel MGO LS,Transport Work T,EEOI,Transport Work TEU,EEOIT
Bulker,21-01-17,4,B2,At Sea,Noon at sea,LADEN,114,24,245,33.3,0,0,0,0,3.6,0,0,0,0,0,0,0.2,0,0,7584,89334.742,115.56256,36.9,0,0.2,0,0,FRFOS-USORF,0,FRFOS,USORF,Y,N,Y,37.1,0,0,0,0,0,1245.181,0,0,53.92,355.464,21887011.79,5.279960604,0,0
Bulker,22-01-17,4,B2,At Sea,Noon at sea,LADEN,114,25,199,33.1,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,7103,89334.742,113.6756,36.5,0,0,0,0,FRFOS-USORF,0,FRFOS,USORF,Y,N,Y,36.5,0,0,0,0,0,1208.681,0,0,53.92,355.464,17777613.66,6.394311531,0,0
Bulker,23-01-17,4,B2,At Sea,Noon at sea,LADEN,114,24,316,39.3,0,0,0,0,3.3,0,0,0,0,0,0,0.2,0,0,8955,89334.742,133.31464,42.6,0,0.2,0,0,FRFOS-USORF,0,FRFOS,USORF,Y,N,Y,42.8,0,0,0,0,0,1166.081,0,0,53.72,355.464,28229778.47,4.722482684,0,0
Bulker,24-01-17,4,B2,At Sea,Noon at sea,LADEN,114,25,341,36.3,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,9181,89334.742,139.07628,39.2,0,0,5.3,0,FRFOS-USORF,0,FRFOS,USORF,Y,N,Y,44.5,0,0,0,0,0,1126.881,0,0,53.72,350.164,30463147.02,4.565394373,0,0
Bulker,25-01-17,4,B2,In Port,Noon at Anchor,LADEN,114,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4600,89334.742,16.6712,0,0,0,5.2,0,FRFOS-USORF,0,FRFOS,USORF,Y,N,Y,5.2,0,0,0,0,0,1126.881,0,0,53.72,344.964,0,0,0,0
Bulker,25-01-17,4,B2,At Sea,EOSP,LADEN,114,8,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5968,89334.742,31.7394,0,0,0,9.9,0,FRFOS-USORF,0,FRFOS,USORF,Y,N,Y,9.9,0,0,0,0,0,1126.881,0,0,53.72,335.064,7414783.586,4.28055649,0,0
Bulker,25-01-17,4,B2,At Sea,Noon at sea,LADEN,114,24,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8195,89334.742,130.1636,0,0,0,40.6,0,FRFOS-USORF,0,FRFOS,USORF,Y,N,Y,40.6,0,0,0,0,0,1126.881,0,0,53.72,294.464,23584371.89,5.519061547,0,0
Bulker,26-01-17,4,B2,In Port,Noon at Anchor,LADEN,114,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89334.742,7.0532,0,0,0,2.2,0,FRFOS-USORF,0,FRFOS,USORF,Y,N,Y,2.2,0,0,0,0,0,1126.881,0,0,53.72,292.264,0,0,0,0
Bulker,27-01-17,4,B2,In Port,Noon at Anchor,LADEN,114,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89334.742,10.5798,0,0,0,3.3,0,FRFOS-USORF,0,FRFOS,USORF,Y,N,Y,3.3,0,0,0,0,0,1126.881,0,0,53.72,288.964,0,0,0,0
Bulker,28-01-17,4,B2,In Port,Noon at Anchor,LADEN,114,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89334.742,10.5798,0,0,0,3.3,0,FRFOS-USORF,0,FRFOS,USORF,Y,N,Y,3.3,0,0,0,0,0,1126.881,0,0,53.72,285.664,0,0,0,0
Bulker,29-01-17,4,B2,In Port,Noon at Anchor,LADEN,114,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89334.742,10.5798,0,0,0,3.3,0,FRFOS-USORF,0,FRFOS,USORF,Y,N,Y,3.3,0,0,0,0,0,1126.881,0,0,53.72,282.364,0,0,0,0
Bulker,30-01-17,4,B2,In Port,Noon at Anchor,LADEN,114,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89334.742,10.5798,0,0,0,3.3,0,FRFOS-USORF,0,FRFOS,USORF,Y,N,Y,3.3,0,0,0,0,0,1126.881,0,0,53.72,279.064,0,0,0,0
Bulker,31-01-17,4,B2,In Port,Noon at Anchor,LADEN,114,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89334.742,10.5798,0,0,0,3.3,0,FRFOS-USORF,0,FRFOS,USORF,Y,N,Y,3.3,0,0,0,0,0,1126.881,0,0,53.72,275.764,0,0,0,0
Bulker,01-02-17,4,B2,In Port,At Berth,LADEN,114,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3745,89334.742,15.0682,0,0,0,4.7,0,FRFOS-USORF,0,FRFOS,USORF,Y,N,Y,4.7,0,0,0,0,0,1126.881,0,0,53.72,271.064,0,0,0,0
Bulker,01-02-17,4,B2,In Port,Noon at Anchor,LADEN,114,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89334.742,10.5798,0,0,0,3.3,0,FRFOS-USORF,0,FRFOS,USORF,Y,N,Y,3.3,0,0,0,0,0,1126.881,0,0,53.72,267.764,0,0,0,0
Bulker,02-02-17,4,B2,In Port,At Port,LADEN,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89334.742,7.6944,0,0,0,2.4,0,FRFOS-USORF,0,FRFOS,USORF,Y,N,Y,2.4,0,0,0,0,0,1126.881,0,0,53.72,265.364,0,0,0,0
Bulker,03-02-17,4,B2,In Port,At Port,LADEN,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89334.742,13.1446,0,0,0,4.1,0,FRFOS-USORF,0,FRFOS,USORF,Y,N,Y,4.1,0,0,0,0,0,1126.881,0,0,53.72,261.264,0,0,0,0
Bulker,04-02-17,4,B2,In Port,At Port,BALLAST,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5798,0,0,0,3.3,0,FRFOS-USORF,0,FRFOS,USORF,Y,N,Y,3.3,0,0,0,0,0,1126.881,0,0,53.72,257.964,0,0,0,0
Bulker,04-02-17,4,B2,In Port,Departure Berth,LADEN,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85510.19,1.2824,0,0,0,0.4,0,USORF-BRVIX,0,USORF,BRVIX,N,N,N,0.4,0,0,0,0,0,1126.881,0,0,53.72,257.564,0,0,0,0
Bulker,05-02-17,4,B2,In Port,Noon at Anchor,LADEN,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85510.19,8.3356,0,0,0,2.6,0,USORF-BRVIX,0,USORF,BRVIX,N,N,N,2.6,0,0,0,0,0,1126.881,0,0,53.72,254.964,0,0,0,0
Bulker,06-02-17,4,B2,In Port,Noon at Anchor,LADEN,115,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85510.19,10.5798,0,0,0,3.3,0,USORF-BRVIX,0,USORF,BRVIX,N,N,N,3.3,0,0,0,0,0,1126.881,0,0,53.72,251.664,0,0,0,0
Bulker,07-02-17,4,B2,In Port,Noon at Anchor,LADEN,115,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85510.19,10.5798,0,0,0,3.3,0,USORF-BRVIX,0,USORF,BRVIX,N,N,N,3.3,0,0,0,0,0,1126.881,0,0,53.72,248.364,0,0,0,0
Bulker,08-02-17,4,B2,In Port,Noon at Anchor,LADEN,115,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85510.19,10.5798,0,0,0,3.3,0,USORF-BRVIX,0,USORF,BRVIX,N,N,N,3.3,0,0,0,0,0,1126.881,0,0,53.72,245.064,0,0,0,0
Bulker,09-02-17,4,B2,In Port,Noon at Anchor,LADEN,115,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85510.19,10.5798,0,0,0,3.3,0,USORF-BRVIX,0,USORF,BRVIX,N,N,N,3.3,0,0,0,0,0,1126.881,0,0,53.72,241.764,0,0,0,0
Bulker,10-02-17,4,B2,In Port,Noon at Anchor,LADEN,115,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85510.19,10.5798,0,0,0,3.3,0,USORF-BRVIX,0,USORF,BRVIX,N,N,N,3.3,0,0,0,0,0,1126.881,0,0,53.72,238.464,0,0,0,0
Bulker,11-02-17,4,B2,In Port,Noon at Anchor,LADEN,115,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85510.19,10.5798,0,0,0,3.3,0,USORF-BRVIX,0,USORF,BRVIX,N,N,N,3.3,0,0,0,0,0,1126.881,0,0,53.72,235.164,0,0,0,0
Bulker,12-02-17,4,B2,In Port,Noon at Anchor,LADEN,115,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85510.19,10.5798,0,0,0,3.3,0,USORF-BRVIX,0,USORF,BRVIX,N,N,N,3.3,0,0,0,0,0,1126.881,0,0,53.72,231.864,0,0,0,0
Bulker,13-02-17,4,B2,In Port,Noon at Anchor,LADEN,115,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85510.19,10.5798,0,0,0,3.3,0,USORF-BRVIX,0,USORF,BRVIX,N,N,N,3.3,0,0,0,0,0,1126.881,0,0,53.72,228.564,0,0,0,0
Bulker,14-02-17,4,B2,In Port,Noon at Anchor,LADEN,115,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85510.19,10.5798,0,0,0,3.3,0,USORF-BRVIX,0,USORF,BRVIX,N,N,N,3.3,0,0,0,0,0,1126.881,0,0,53.72,225.264,0,0,0,0
Bulker,15-02-17,4,B2,In Port,Noon at Anchor,LADEN,115,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85510.19,10.5798,0,0,0,3.3,0,USORF-BRVIX,0,USORF,BRVIX,N,N,N,3.3,0,0,0,0,0,1126.881,0,0,53.72,221.964,0,0,0,0
Bulker,16-02-17,4,B2,In Port,COSP,LADEN,115,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4735,85510.19,15.0682,0,0,0,4.7,0,USORF-BRVIX,0,USORF,BRVIX,N,N,N,4.7,0,0,0,0,0,1126.881,0,0,53.72,217.264,0,0,0,0
Bulker,16-02-17,4,B2,In Port,Noon at Anchor,LADEN,115,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5415,85510.19,31.0982,0,0,0,9.7,0,USORF-BRVIX,0,USORF,BRVIX,N,N,N,9.7,0,0,0,0,0,1126.881,0,0,53.72,207.564,0,0,0,0
Bulker,17-02-17,4,B2,At Sea,Noon at sea,LADEN,115,19,235,0.5,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,6905,85510.19,86.50704,0.6,0,0,26.4,0,USORF-BRVIX,0,USORF,BRVIX,N,N,N,27,0,0,0,0,0,1126.281,0,0,53.72,181.164,20094894.65,4.304926276,0,0
Bulker,18-02-17,4,B2,At Sea,Noon at sea,LADEN,115,24,268,29.9,0,0,0,0,3.3,0,0,0,0,0,0,0.138,0,0,6638,85510.19,103.840508,33.2,0,0.138,0,0,USORF-BRVIX,0,USORF,BRVIX,N,N,N,33.338,0,0,0,0,0,1093.081,0,0,53.582,181.164,22916730.92,4.531209463,0,0
Bulker,19-02-17,4,B2,At Sea,Noon at sea,LADEN,115,24,284,30,0,0,0,0,3.3,0,0,0,0,0,0,0.1,0,0,7014,85510.19,104.03012,33.3,0,0.1,0,0,USORF-BRVIX,0,USORF,BRVIX,N,N,N,33.4,0,0,0,0,0,1059.781,0,0,53.482,181.164,24284893.96,4.283737873,0,0
Bulker,20-02-17,4,B2,At Sea,Noon at sea,LADEN,115,23,283,29.5,0,0,0,0,3.1,0,0,0,0,0,0,0.1,0,0,7168,85510.19,101.85004,32.6,0,0.1,0,0,USORF-BRVIX,0,USORF,BRVIX,N,N,N,32.7,0,0,0,0,0,1027.181,0,0,53.382,181.164,24199383.77,4.208786512,0,0
Bulker,21-02-17,4,B2,At Sea,Noon at sea,LADEN,115,24,296,31,0,0,0,0,3.3,0,0,0,0,0,0,0.1,0,0,7248,85510.19,107.14452,34.3,0,0.1,0,0,USORF-BRVIX,0,USORF,BRVIX,N,N,N,34.4,0,0,0,0,0,992.881,0,0,53.282,181.164,25311016.24,4.233118061,0,0
Bulker,22-02-17,4,B2,At Sea,Noon at sea,LADEN,115,24,293,31,0,0,0,0,3.3,0,0,0,0,0,0,0.2,0,0,7467,85510.19,107.46512,34.3,0,0.2,0,0,USORF-BRVIX,0,USORF,BRVIX,N,N,N,34.5,0,0,0,0,0,958.581,0,0,53.082,181.164,25054485.67,4.289256679,0,0
Bulker,23-02-17,4,B2,At Sea,Noon at sea,LADEN,115,23,274,30.2,0,0,0,0,3.1,0,0,0,0,0,0,0.2,0,0,7468,85510.19,104.35072,33.3,0,0.2,0,0,USORF-BRVIX,0,USORF,BRVIX,N,N,N,33.5,0,0,0,0,0,925.281,0,0,52.882,181.164,23429792.06,4.453762105,0,0
Bulker,24-02-17,4,B2,At Sea,Noon at sea,LADEN,115,23,263.5416594,31,0,0,0,0,3.2,0,0,0,0,0,0,0.1,0,0,7215,85510.19,106.83308,34.2,0,0.1,0,0,USORF-BRVIX,0,USORF,BRVIX,N,N,N,34.3,0,0,0,0,0,891.081,0,0,52.782,181.164,22535497.37,4.740657739,0,0
Bulker,25-02-17,4,B2,At Sea,Noon at sea,LADEN,115,24,278,31.4,0,0,0,0,3.3,0,0,0,0,0,0,0.1,0,0,7570,85510.19,108.39028,34.7,0,0.1,0,0,USORF-BRVIX,0,USORF,BRVIX,N,N,N,34.8,0,0,0,0,0,856.381,0,0,52.682,181.164,23771832.82,4.55960972,0,0
Bulker,26-02-17,4,B2,At Sea,Noon at sea,LADEN,115,24,268,31.2,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,7412,85510.19,107.4468,34.5,0,0,0,0,USORF-BRVIX,0,USORF,BRVIX,N,N,N,34.5,0,0,0,0,0,821.881,0,0,52.682,181.164,22916730.92,4.688574491,0,0
Bulker,27-02-17,4,B2,At Sea,Noon at sea,LADEN,115,24,291,31,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,7367,85510.19,106.82392,34.3,0,0,0,0,USORF-BRVIX,0,USORF,BRVIX,N,N,N,34.3,0,0,0,0,0,787.581,0,0,52.682,181.164,24883465.29,4.292967991,0,0
Bulker,28-02-17,4,B2,At Sea,Noon at sea,LADEN,115,24,282,31,0,0,0,0,3.3,0,0,0,0,0,0,0.1,0,0,7435,85510.19,107.14452,34.3,0,0.1,0,0,USORF-BRVIX,0,USORF,BRVIX,N,N,N,34.4,0,0,0,0,0,753.281,0,0,52.582,181.164,24113873.58,4.443272859,0,0
Bulker,01-03-17,4,B2,At Sea,Noon at sea,LADEN,115,24,287,30.5,0,0,0,0,3.3,0,0,0,0,0,0,0.1,0,0,7331,85510.19,105.58732,33.8,0,0.1,0,0,USORF-BRVIX,0,USORF,BRVIX,N,N,N,33.9,0,0,0,0,0,719.481,0,0,52.482,181.164,24541424.53,4.302412025,0,0
Bulker,02-03-17,4,B2,At Sea,Noon at sea,LADEN,115,24,293,31.4,0,0,0,0,3.3,0,0,0,0,0,0,0.1,0,0,7470,85510.19,108.39028,34.7,0,0.1,0,0,USORF-BRVIX,0,USORF,BRVIX,N,N,N,34.8,0,0,0,0,0,684.781,0,0,52.382,181.164,25054485.67,4.326182602,0,0
Bulker,03-03-17,4,B2,At Sea,EOSP,LADEN,115,18.5,231.9899993,23,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,7099,85510.19,79.10576,25.4,0,0,0,0,USORF-BRVIX,0,BRVIX,BRVIX,N,N,N,25.4,0,0,0,0,0,659.381,0,0,52.382,181.164,19837508.92,3.987686172,0,0
Bulker,03-03-17,4,B2,At Sea,Noon at sea,LADEN,115,18.5,232,30,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,7216,85510.19,103.70952,33.3,0,0,0,0,USORF-BRVIX,0,USORF,BRVIX,N,N,N,33.3,0,0,0,0,0,626.081,0,0,52.382,181.164,19838364.08,5.22772541,0,0
Bulker,04-03-17,4,B2,In Port,Noon at Anchor,LADEN,115,5.5,0,0.8,0,0,0,0,0.7,0,0,0,0,0.3,0,0,0,0,2193,85510.19,5.60592,1.8,0,0,0,0,USORF-BRVIX,0,BRVIX,BRVIX,N,N,N,1.8,0,0,0,0,0,624.281,0,0,52.382,181.164,0,0,0,0
Bulker,05-03-17,4,B2,In Port,Noon at Anchor,LADEN,115,24,0,0,0,0,0,0,2.5,0,0,0,0,1,0,0,0,0,0,85510.19,10.9004,3.5,0,0,0,0,USORF-BRVIX,0,BRVIX,BRVIX,N,N,N,3.5,0,0,0,0,0,620.781,0,0,52.382,181.164,0,0,0,0
Bulker,06-03-17,4,B2,In Port,Noon at Anchor,LADEN,115,24,0,0,0,0,0,0,2.5,0,0,0,0,1,0,0,0,0,0,85510.19,10.9004,3.5,0,0,0,0,USORF-BRVIX,0,BRVIX,BRVIX,N,N,N,3.5,0,0,0,0,0,617.281,0,0,52.382,181.164,0,0,0,0
Bulker,07-03-17,4,B2,In Port,Noon at Anchor,LADEN,115,24,0,0,0,0,0,0,2.5,0,0,0,0,1,0,0,0,0,0,85510.19,10.9004,3.5,0,0,0,0,USORF-BRVIX,0,BRVIX,BRVIX,N,N,N,3.5,0,0,0,0,0,613.781,0,0,52.382,181.164,0,0,0,0
Bulker,08-03-17,4,B2,In Port,Noon at Anchor,LADEN,115,24,0,0,0,0,0,0,2.5,0,0,0,0,1,0,0,0,0,0,85510.19,10.9004,3.5,0,0,0,0,USORF-BRVIX,0,BRVIX,BRVIX,N,N,N,3.5,0,0,0,0,0,610.281,0,0,52.382,181.164,0,0,0,0
Bulker,09-03-17,4,B2,In Port,Noon at Anchor,LADEN,115,24,0,0,0,0,0,0,2.5,0,0,0,0,1,0,0,0,0,0,85510.19,10.9004,3.5,0,0,0,0,USORF-BRVIX,0,BRVIX,BRVIX,N,N,N,3.5,0,0,0,0,0,606.781,0,0,52.382,181.164,0,0,0,0
Bulker,10-03-17,4,B2,In Port,Noon at Anchor,LADEN,115,24,0,0,0,0,0,0,2.5,0,0,0,0,1,0,0,0,0,0,85510.19,10.9004,3.5,0,0,0,0,USORF-BRVIX,0,BRVIX,BRVIX,N,N,N,3.5,0,0,0,0,0,603.281,0,0,52.382,181.164,0,0,0,0
Bulker,11-03-17,4,B2,In Port,Noon at Anchor,LADEN,115,24,0,0,0,0,0,0,2.5,0,0,0,0,1,0,0,0,0,0,85510.19,10.9004,3.5,0,0,0,0,USORF-BRVIX,0,BRVIX,BRVIX,N,N,N,3.5,0,0,0,0,0,599.781,0,0,52.382,181.164,0,0,0,0
Bulker,12-03-17,4,B2,In Port,Noon at Anchor,LADEN,115,24,0,0,0,0,0,0,2.5,0,0,0,0,1,0,0,0,0,0,85510.19,10.9004,3.5,0,0,0,0,USORF-BRVIX,0,BRVIX,BRVIX,N,N,N,3.5,0,0,0,0,0,596.281,0,0,52.382,181.164,0,0,0,0
Bulker,13-03-17,4,B2,In Port,Noon at Anchor,LADEN,115,24,0,0,0,0,0,0,2.5,0,0,0,0,1,0,0,0,0,0,85510.19,10.9004,3.5,0,0,0,0,USORF-BRVIX,0,BRVIX,BRVIX,N,N,N,3.5,0,0,0,0,0,592.781,0,0,52.382,181.164,0,0,0,0
Bulker,14-03-17,4,B2,In Port,Noon at Anchor,LADEN,115,24,0,0,0,0,0,0,2.5,0,0,0,0,1,0,0,0,0,0,85510.19,10.9004,3.5,0,0,0,0,USORF-BRVIX,0,BRVIX,BRVIX,N,N,N,3.5,0,0,0,0,0,589.281,0,0,52.382,181.164,0,0,0,0
Bulker,15-03-17,4,B2,In Port,Noon at Anchor,LADEN,115,24,0,0,0,0,0,0,2.5,0,0,0,0,1,0,0,0,0,0,85510.19,10.9004,3.5,0,0,0,0,USORF-BRVIX,0,BRVIX,BRVIX,N,N,N,3.5,0,0,0,0,0,585.781,0,0,52.382,181.164,0,0,0,0
Bulker,16-03-17,4,B2,In Port,Noon at Anchor,LADEN,115,24,0,0,0,0,0,0,2.5,0,0,0,0,1,0,0,0,0,0,85510.19,10.9004,3.5,0,0,0,0,USORF-BRVIX,0,BRVIX,BRVIX,N,N,N,3.5,0,0,0,0,0,582.281,0,0,52.382,181.164,0,0,0,0
Bulker,17-03-17,4,B2,In Port,Noon at Anchor,LADEN,115,24,0,0,0,0,0,0,2.5,0,0,0,0,1,0,0,0,0,0,85510.19,10.9004,3.5,0,0,0,0,USORF-BRVIX,0,BRVIX,BRVIX,N,N,N,3.5,0,0,0,0,0,578.781,0,0,52.382,181.164,0,0,0,0
Bulker,18-03-17,4,B2,In Port,Noon at Anchor,LADEN,115,24,0,0,0,0,0,0,2.5,0,0,0,0,1,0,0,0,0,0,85510.19,10.9004,3.5,0,0,0,0,USORF-BRVIX,0,BRVIX,BRVIX,N,N,N,3.5,0,0,0,0,0,575.281,0,0,52.382,181.164,0,0,0,0
Bulker,19-03-17,4,B2,In Port,At Berth,LADEN,115,2.9,0,1.1,0,0,0,0,0.7,0,0,0,0,0.2,0,0,0,0,1692,85510.19,6.2288,2,0,0,0,0,USORF-BRVIX,0,BRVIX,BRVIX,N,N,N,2,0,0,0,0,0,573.281,0,0,52.382,181.164,0,0,0,0
Bulker,19-03-17,4,B2,In Port,Noon at Anchor,LADEN,115,24,0,0,0,0,0,0,2.5,0,0,0,0,1,0,0,0,0,0,85510.19,10.9004,3.5,0,0,0,0,USORF-BRVIX,0,BRVIX,BRVIX,N,N,N,3.5,0,0,0,0,0,569.781,0,0,52.382,181.164,0,0,0,0
Bulker,20-03-17,4,B2,In Port,At Port,LADEN,115,0,0,0,0,0,0,0,3.4,0,0,0,0,0.9,0,0,0,0,0,85510.19,13.39192,4.3,0,0,0,0,USORF-BRVIX,0,BRVIX,BRVIX,N,N,N,4.3,0,0,0,0,0,565.481,0,0,52.382,181.164,0,0,0,0
Bulker,20-03-17,4,B2,In Port,REFL,BALLAST,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USORF-BRVIX,0,BRVIX,BRVIX,N,N,N,0,699,0,0,0,0,1264.481,0,0,52.382,181.164,0,0,0,0
Bulker,21-03-17,4,B2,In Port,At Port,LADEN,115,0,0,0,0,0,0,0,2.5,0,0,0,0,1.5,0,0,0,0,0,85510.19,12.4576,4,0,0,0,0,USORF-BRVIX,0,BRVIX,BRVIX,N,N,N,4,0,0,0,0,0,1260.481,0,0,52.382,181.164,0,0,0,0
Bulker,22-03-17,4,B2,In Port,At Port,LADEN,115,0,0,0,0,0,0,0,2.479,0,0,0,0,1.5,0,0,0,0,0,85510.19,12.3921976,3.979,0,0,0,0,USORF-BRVIX,0,BRVIX,BRVIX,N,N,N,3.979,0,0,0,0,0,1256.502,0,0,52.382,181.164,0,0,0,0
Container,02-06-17,5,C1,In Port,Departure Berth,LADEN,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23135,3.01364,0,0,0,0.94,0,ESLPA-GNCKY,1428,ESLPA,GNCKY,Y,N,Y,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Container,02-06-17,5,C1,In Port,COSP,LADEN,253,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23135,1.912608,0.47,0,0,0.14,0,ESLPA-GNCKY,1428,ESLPA,GNCKY,Y,N,Y,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Container,02-06-17,5,C1,In Port,REFL,BALLAST,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESLPA-GNCKY,0,ESLPA,GNCKY,Y,N,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Container,02-06-17,5,C1,In Port,REFL,BALLAST,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ESLPA-GNCKY,0,ESLPA,GNCKY,Y,N,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Container,03-06-17,5,C1,At Sea,Noon at sea,LADEN,253,18.7,263.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23135,70.606196,19.49,0,0,3.09,0,ESLPA-GNCKY,1125,ESLPA,GNCKY,Y,N,Y,22.58,0,0,0,0,0,0,0,0,0,0,6100699.5,11.57345908,296662.5,238.0017562
Container,04-06-17,5,C1,At Sea,Noon at sea,LADEN,253,25,361.4583254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23135,90.6611,24.9,0,0,4.09,0,ESLPA-GNCKY,1125,ESLPA,GNCKY,Y,N,Y,28.99,0,0,0,0,0,0,0,0,0,0,8362338.358,10.84159671,406640.6161,222.9514132
Container,05-06-17,5,C1,At Sea,Noon at sea,LADEN,253,24,309.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23135,81.000048,21.87,0,0,4.02,0,ESLPA-GNCKY,1125,ESLPA,GNCKY,Y,N,Y,25.89,0,0,0,0,0,0,0,0,0,0,7164909.5,11.30510413,348412.5,232.4831859
Container,06-06-17,5,C1,At Sea,Noon at sea,LADEN,253,24,312.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23135,82.124896,22.19,0,0,4.06,0,ESLPA-GNCKY,1125,ESLPA,GNCKY,Y,N,Y,26.25,0,0,0,0,0,0,0,0,0,0,7225060.5,11.36667243,351337.5,233.7493037
Container,06-06-17,5,C1,At Sea,EOSP,LADEN,253,1.6,21.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23135,5.103036,1.34,0,0,0.29,0,ESLPA-GNCKY,1125,GNCKY,GNCKY,N,N,N,1.63,0,0,0,0,0,0,0,0,0,0,490462,10.40454918,23850,213.9637736
Container,06-06-17,5,C1,In Port,At Berth,LADEN,253,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23135,6.80588,0.95,0,0,1.2,0,ESLPA-GNCKY,1125,GNCKY,GNCKY,N,N,N,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Container,07-06-17,5,C1,In Port,At Port,LADEN,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23135,8.23942,0,0,0,2.57,0,ESLPA-GNCKY,1125,GNCKY,GNCKY,N,N,N,2.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Container,08-06-17,5,C1,In Port,At Port,LADEN,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23135,8.3356,0,0,0,2.6,0,ESLPA-GNCKY,1125,GNCKY,GNCKY,N,N,N,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
