Corrected Date,Fleet,Vessel Name,Status,Report Type,VoyCondition,VoyageNo,Departure Date,Arrival Date,Berthing Date,CharterPartySpeed,CharterPartyCons,COSP Date,COSP Time,EOSP Date,EOSP Time,ETA,ETB,ETD,Date Berthed,Date Anchored,TOTAL STEAMING TIME,MILES BY GPS,Distance to Go,STW,SOG,Stoppages,DepPort,ArrivalPort,DRAFT FWD,DRAFT AFT,DRAFT,Displacement,WindForce,WindSpeed(kn),WindDirection,SEA STATE,Lattitude,Longitude,FUEL M E HS,FUEL M E LS,FUEL M E MGO HS,FUEL M E MDO,FUEL AUX HS,FUEL AUX LS,FUEL AUX MGO HS,FUEL AUX MDO,FUEL BOILER HS,FUEL BOILER LS,FUEL BOILER MGO HS,FUEL BOILER MDO,CONS MECC,CONS MECYL LOWBN,MECYLLube HighBN,CONS AECC,CONS_HYD,GeneratedFreshWater,ConsumedFreshWater,RPM,EngineDistance,SLIP,POWER kW,METhermalLoad(%),MELoadIndicator,METCNo1RPM,METCNo2RPM,MESCAVPressure(BAR),SCAVTEMP,ExhTempMin,ExhTempMax,LubeOilPressure(BAR),SW TEMP,EngRoomTemp,AUX1Load,AUX2Load,AUX3Load,AUX4Load,TotalAUXLoad,STEAMING.TIME.AUX.1,STEAMING.TIME.AUX.2,STEAMING.TIME.AUX.3,STEAMING.TIME.AUX.4,CARGO TOTAL,TOTAL Cargo Loaded, TOTAL Cargo Discharged,TOTAL CO2,FUEL HS,FUEL LS,FUEL MGO HS,FUEL MDO,Depart_Arrival,FO per 24Hrs,SFOC,SCOC,FUEL MGO LS,lat,long
03-10-16,4,A1,At Sea,EOSP,LADEN,23,19-Sep-16,03-Oct-16,04-Oct-16,13.5,22,19-Sep-16,0330 LT,03-Oct-16,1700 LT,03-Oct-16,04-Oct-16,12-Oct-16,-,-,5,64,5,12.44,12.8,NIL,ROSARIO,PUERTO CABELLO,9.51,9.51,9.51,44082.5,5,18,145,4,10-35.0N,067-58.0W,4.01,0,0,0,0.44,0,0,0,0,0,0,0,0,36,36,0,0,0,4,89.5,70.3,8.96,4470,74,94,16157,-,1.5,49,410,425,2.5,31,46,0,453,0,-,457,0,5,0,-,33000,0,0,13.89778,4.45,0,0,0,ROSARIO-PUERTO CABELLO,19.248,179.4183445,2.899328859,0,10.58333333,-66.03333333
04-10-16,4,A1,In Port,At Berth,LADEN,23,19-Sep-16,03-Oct-16,04-Oct-16,13.5,22,19-Sep-16,0330 LT,03-Oct-16,1700 LT,03-Oct-16,04-Oct-16,12-Oct-16,03-Oct-16,-,0,0,0,0,0,NIL,ROSARIO,PUERTO CABELLO,9.51,9.51,9.51,44082.5,1,2,45,0,10-29.0N,067-59.0W,0.6,0,0,0,1.59,0,0,0,0.67,0,0,0,0,5,1155,0,0,0,3,0,0,0,0,0,0,0,-,0,0,0,0,0,29,40,375,0,0,-,375,24,10,0,-,33000,0,0,9.11396,2.86,0,0,0,ROSARIO-PUERTO CABELLO,0,0,0,0,10.48333333,-66.01666667
05-10-16,4,A1,In Port,At Berth,LADEN,23,19-Sep-16,03-Oct-16,04-Oct-16,13.5,22,19-Sep-16,0330 LT,03-Oct-16,1700 LT,03-Oct-16,04-Oct-16,12-Oct-16,03-Oct-16,-,0,0,0,0,0,NIL,ROSARIO,PUERTO CABELLO,8.88,9.55,9.22,42789.5,1,3,45,0,10-29.0N,067-59.0W,0,0,0,0,2.58,0,0,0,1.02,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-,0,0,0,0,0,30,42,250,0,251,-,501,11,21,13,-,31711.93,0,1288.07,11.5416,3.6,0,0,0,ROSARIO-PUERTO CABELLO,0,0,0,0,10.48333333,-66.01666667
06-10-16,4,A1,In Port,At Berth,LADEN,23,19-Sep-16,03-Oct-16,04-Oct-16,13.5,22,19-Sep-16,0330 LT,03-Oct-16,1700 LT,03-Oct-16,04-Oct-16,12-Oct-16,03-Oct-16,-,0,0,0,0,0,NIL,ROSARIO,PUERTO CABELLO,7.32,8.69,8.01,36634.8,0,0,0,0,10-29.0N,067-59.0W,0,0,0,0,3.03,0,0,0,1.06,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-,0,0,0,0,0,30,40,270,265,0,-,535,24,15,9,-,25557.27,0,6154.66,13.11254,4.09,0,0,0,ROSARIO-PUERTO CABELLO,0,0,0,0,10.48333333,-66.01666667
07-10-16,4,A1,In Port,At Berth,LADEN,23,19-Sep-16,03-Oct-16,04-Oct-16,13.5,22,19-Sep-16,0330 LT,03-Oct-16,1700 LT,03-Oct-16,04-Oct-16,12-Oct-16,03-Oct-16,-,0,0,0,0,0,NIL,ROSARIO,PUERTO CABELLO,6.57,6.98,6.78,29941,0,0,0,0,10-29.0N,067-59.0W,0,0,0,0,3.12,0,0,0,1.03,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-,0,0,0,0,0,29,40,0,250,257,-,507,8,24,16,-,24799.15,0,758.12,13.3049,4.15,0,0,0,ROSARIO-PUERTO CABELLO,0,0,0,0,10.48333333,-66.01666667
08-10-16,4,A1,In Port,At Berth,LADEN,23,19-Sep-16,03-Oct-16,04-Oct-16,13.5,22,19-Sep-16,0330 LT,03-Oct-16,1700 LT,03-Oct-16,04-Oct-16,12-Oct-16,03-Oct-16,-,0,0,0,0,0,NIL,ROSARIO,PUERTO CABELLO,6.62,6.78,6.7,29941,1,2,20,0,10-29.0N,067-59.0W,0,0,0,0,3.05,0,0,0,1.02,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-,0,0,0,0,0,30,42,280,0,280,-,560,23,4,22,-,16599.64,0,8199.51,13.04842,4.07,0,0,0,ROSARIO-PUERTO CABELLO,0,0,0,0,10.48333333,-66.01666667
09-10-16,4,A1,In Port,At Berth,LADEN,23,19-Sep-16,03-Oct-16,04-Oct-16,13.5,22,19-Sep-16,0330 LT,03-Oct-16,1700 LT,03-Oct-16,04-Oct-16,12-Oct-16,03-Oct-16,-,0,0,0,0,0,NIL,ROSARIO,PUERTO CABELLO,5.7,6.54,6.12,29941,2,5,30,0,10-29.0N,067-59.0W,0,0,0,0,2.98,0,0,0,1.05,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-,0,0,0,0,0,30,42,0,271,280,-,551,13,11,24,-,5071.75,0,11527.89,12.92018,4.03,0,0,0,ROSARIO-PUERTO CABELLO,0,0,0,0,10.48333333,-66.01666667
10-10-16,4,A1,In Port,At Berth,LADEN,23,19-Sep-16,03-Oct-16,04-Oct-16,13.5,22,19-Sep-16,0330 LT,03-Oct-16,1700 LT,03-Oct-16,04-Oct-16,12-Oct-16,03-Oct-16,-,0,0,0,0,0,NIL,ROSARIO,PUERTO CABELLO,4.79,6.48,5.64,26455.7,2,4,15,0,10-29.0N,067-59.0W,0,0,0,0,2.25,0,1,0,1.03,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,-,0,0,0,0,0,30,42,200,0,209,-,409,24,0,24,-,2669.38,0,2402.37,13.72168,3.28,0,1,0,ROSARIO-PUERTO CABELLO,0,0,0,0,10.48333333,-66.01666667
11-10-16,4,A1,In Port,At Berth,LADEN,23,19-Sep-16,03-Oct-16,04-Oct-16,13.5,22,19-Sep-16,0330 LT,03-Oct-16,1700 LT,03-Oct-16,04-Oct-16,12-Oct-16,03-Oct-16,-,0,0,0,0,0,NIL,ROSARIO,PUERTO CABELLO,5.02,6.42,5.72,26455.7,0,0,0,0,10-29.0N,067-59.0W,0,0,0,0,0.08,0,0,0,0,0,0.11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-,0,0,0,0,0,29,41,206,0,203,-,409,11,13,24,-,494.21,0,2175.17,0.60914,0.08,0,0.11,0,ROSARIO-PUERTO CABELLO,0,0,0,0,10.48333333,-66.01666667
12-10-16,4,A1,In Port,Noon at Anchor,LADEN,23,19-Sep-16,03-Oct-16,04-Oct-16,13.5,22,19-Sep-16,0330 LT,03-Oct-16,1700 LT,03-Oct-16,04-Oct-16,12-Oct-16,03-Oct-16,12-Oct-16,0,0,0,0,0,NIL,ROSARIO,PUERTO CABELLO,4.52,6.53,5.53,23664,4,13,30,4,10-31.0N,068-02.0W,0.28,0,0,0,2.74,0,0,0,1.24,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-,0,0,0,0,0,30,42,0,361,0,-,361,2,22,14,-,0,0,494.21,13.6318,4.26,0,0,0,ROSARIO-PUERTO CABELLO,0,0,0,0,10.51666667,-67.96666667
12-10-16,4,A1,In Port,Departure Berth,BALLAST,23,19-Sep-16,03-Oct-16,04-Oct-16,13.5,22,19-Sep-16,0330 LT,03-Oct-16,1700 LT,03-Oct-16,04-Oct-16,12-Oct-16,03-Oct-16,12-Oct-16,0,0,0,0,0,NIL,ROSARIO,PUERTO CABELLO,4.52,6.53,5.53,23664,4,13,30,4,10-31.0N,068-02.0W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-,0,0,0,0,0,30,42,0,0,0,-,0,0,0,0,-,0,0,0,0,0,0,0,0,ROSARIO-PUERTO CABELLO,0,0,0,0,10.51666667,-67.96666667
12-10-16,4,A1,In Port,COSP,BALLAST,24,12-Oct-16,14-Oct-16,14-Oct-16,13.5,22,12-Oct-16,1336 LT,-,-,14-Oct-16,14-Oct-16,15-Oct-16,-,-,0,0,446,0,0,NIL,PUERTO CABELLO,PUERTO BRISA,4.52,6.53,5.53,23664,2,5,30,2,10-35.0N,068-01.0W,0.46,0,0,0,0.12,0,0,0,0.03,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,30,42,0,360,0,-,360,0,1.6,0,-,0,0,0,1.91334,0.61,0,0,0,PUERTO CABELLO-PUERTO BRISA,0,0,0,0,10.58333333,-67.98333333
13-10-16,4,A1,At Sea,Noon at sea,BALLAST,24,12-Oct-16,14-Oct-16,14-Oct-16,13.5,22,12-Oct-16,1336 LT,-,-,14-Oct-16,14-Oct-16,15-Oct-16,-,-,22.4,253,237,10.76,11.29,NIL,PUERTO CABELLO,PUERTO BRISA,4.52,6.53,5.53,23664,5,20,90,5,12-55.0N,070-14.0W,12.33,0,0,0,2.32,0,0,0,0,0,0,0,0,144,0,0,0,8,4,82.6,290.7,12.97,3513,65,85,15200,-,1.1,49,400,415,2.5,30,43,0,259,257,-,516,0,12,24,-,0,0,0,45.83354,14.65,0,0,0,PUERTO CABELLO-PUERTO BRISA,13.21071429,156.6884226,1.646944004,0,12.91666667,-69.76666667
14-10-16,4,A1,At Sea,EOSP,BALLAST,24,12-Oct-16,14-Oct-16,14-Oct-16,13.5,22,12-Oct-16,1336 LT,14-Oct-16,0530 LT,14-Oct-16,14-Oct-16,15-Oct-16,-,-,17.5,232,5,11.89,13.26,NIL,PUERTO CABELLO,PUERTO BRISA,4.52,6.53,5.53,23664,4,15,90,4,11-24.0N,073-26.0W,10.19,0,0,0,1.57,0,0,0,0,0,0,0,0,132,0,0,0,0,2,82.6,239,2.93,3513,65,85,15200,-,1.1,48,400,412,2.4,30,43,0,258,256,-,514,0,12,17,-,0,0,0,36.76508,11.76,0,0,0,PUERTO CABELLO-PUERTO BRISA,13.97485714,165.7516978,1.932414298,0,11.4,-72.56666667
14-10-16,4,A1,In Port,At Berth,BALLAST,24,12-Oct-16,14-Oct-16,14-Oct-16,13.5,22,12-Oct-16,1336 LT,14-Oct-16,0530 LT,14-Oct-16,14-Oct-16,15-Oct-16,14-Oct-16,-,0,0,0,0,0,NIL,PUERTO CABELLO,PUERTO BRISA,4.52,6.53,5.53,20608,3,9,60,3,11-16.0N,073-23.0W,0.26,0,0,0,0.68,0,0,0,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-,0,0,0,0,0,30,46,223,0,226,-,449,8,12,20,-,3056,3056,0,3.63092,1.14,0,0,0,PUERTO CABELLO-PUERTO BRISA,0,0,0,0,11.26666667,-72.61666667
15-10-16,4,A1,In Port,Departure Berth,LADEN,24,12-Oct-16,14-Oct-16,14-Oct-16,13.5,22,12-Oct-16,1336 LT,14-Oct-16,0530 LT,14-Oct-16,14-Oct-16,15-Oct-16,14-Oct-16,-,0,0,0,0,0,NIL,PUERTO CABELLO,PUERTO BRISA,8.13,8.55,8.34,38122.2,5,19,160,5,11-16.0N,073-23.0W,0,0,0,0,1,0,0,0,0.15,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,-,0,0,0,0,0,29,45,0,241,232,-,473,20,14,14,-,27431.86,24375.86,0,3.6869,1.15,0,0,0,PUERTO CABELLO-PUERTO BRISA,0,0,0,0,11.26666667,-72.61666667
15-10-16,4,A1,In Port,COSP,LADEN,24,15-Oct-16,16-Oct-16,16-Oct-16,13.5,22,15-Oct-16,1200 LT,-,-,16-Oct-16,16-Oct-16,17-Oct-16,-,-,0,0,436,0,0,NIL,PUERTO BRISA,KINGSTON,8.13,8.55,8.34,38122.2,5,19,160,5,11-20.0N,073-25.0W,0.31,0,0,0,0.15,0,0,0,0.13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,29,45,0,241,232,-,473,20,14,14,-,27431.86,0,0,1.86302,0.59,0,0,0,PUERTO BRISA-KINGSTON,0,0,0,0,11.33333333,-72.58333333
16-10-16,4,A1,At Sea,Noon at sea,LADEN,24,15-Oct-16,16-Oct-16,16-Oct-16,13.5,22,15-Oct-16,1200 LT,-,-,16-Oct-16,16-Oct-16,17-Oct-16,-,-,24,324,112,12.46,13.5,NIL,PUERTO BRISA,KINGSTON,8.13,8.55,8.34,38122.2,4,15,80,4,16-12.0N,075-53.0W,18.26,0,0,0,2.05,0,0,0,0,0,0,0,0,158,0,0,0,8,5,89.5,337.5,4,4470,75,93,16263,-,1.5,49,415,430,2.5,30,46,0,233,231,-,464,9,12,15,-,27431.86,0,0,63.43394,20.31,0,0,0,PUERTO BRISA-KINGSTON,18.26,170.2087994,1.325503356,0,16.2,-74.11666667
16-10-16,4,A1,At Sea,EOSP,LADEN,24,15-Oct-16,16-Oct-16,16-Oct-16,13.5,22,15-Oct-16,1200 LT,16-Oct-16,2012 LT,16-Oct-16,16-Oct-16,17-Oct-16,-,-,8.2,109,3,12.92,13.29,NIL,PUERTO BRISA,KINGSTON,8.15,8.52,8.34,38122.2,5,18,45,5,17-51.0N,076-44.0W,6.51,0,0,0,0.75,0,0,0,0,0,0,0,0,59,0,0,0,3,3,89.3,114,4.39,3512,65,85,15200,-,1.1,49,400,415,2.5,32,44,0,259,257,-,516,0,4,8.2,-,27431.86,0,0,22.67664,7.26,0,0,0,PUERTO BRISA-KINGSTON,19.05365854,226.0542252,1.843852436,0,17.85,-75.26666667
17-10-16,4,A1,In Port,Departure Berth,LADEN,24,15-Oct-16,16-Oct-16,16-Oct-16,13.5,22,15-Oct-16,1200 LT,16-Oct-16,2012 LT,16-Oct-16,16-Oct-16,17-Oct-16,-,16-Oct-16,0,0,0,0,0,NIL,PUERTO BRISA,KINGSTON,8.34,8.69,8.52,38340.3,4,14,315,3,17-51.0N,076-42.0W,0,0,0,0,1.84,0,0,0,0.34,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-,0,0,0,0,0,30,46,0,234,230,-,464,0,6,10,-,27431.86,0,0,6.98908,2.18,0,0,0,PUERTO BRISA-KINGSTON,0,0,0,0,17.85,-75.3
17-10-16,4,A1,In Port,COSP,LADEN,24,17-Oct-16,26-Oct-16,27-Oct-16,13.5,22,17-Oct-16,0800 LT,-,-,26-Oct-16,27-Oct-16,31-Oct-16,-,-,0,0,2523,0,0,NIL,KINGSTON,CONTRECOUER,8.34,8.69,8.52,38340.3,4,14,315,4,17-51.0N,076-42.0W,1.1,0,0,0,0.26,0,0,0,0.05,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,30,46,0,234,230,-,464,0,6,10,-,27431.86,0,0,4.41926,1.41,0,0,0,KINGSTON-CONTRECOUER,0,0,0,0,17.85,-75.3
17-10-16,4,A1,At Sea,Noon at sea,LADEN,24,17-Oct-16,26-Oct-16,27-Oct-16,13.5,22,17-Oct-16,0800 LT,-,-,26-Oct-16,27-Oct-16,31-Oct-16,-,-,4,55,2468,14.25,13.75,NIL,KINGSTON,CONTRECOUER,8.34,8.69,8.52,38340.3,4,13,210,4,17-55.0N,075-56.0W,3.64,0,0,0,0.36,0,0,0,0,0,0,0,0,23,0,0,0,4,1,89.4,56.2,2.14,4455,75,92,16270,-,1.5,49,415,430,2.5,30,46,443,0,0,-,443,17,3,19,-,27431.86,0,0,12.48912,4,0,0,0,KINGSTON-CONTRECOUER,21.84,204.2648709,1.161616162,0,17.91666667,-74.06666667
18-10-16,4,A1,At Sea,Noon at sea,LADEN,24,17-Oct-16,26-Oct-16,27-Oct-16,13.5,22,17-Oct-16,0800 LT,-,-,26-Oct-16,27-Oct-16,31-Oct-16,-,-,24,304,2164,13.13,12.67,NIL,KINGSTON,CONTRECOUER,8.34,8.69,8.52,38340.3,5,18,315,5,21-43.0N,072-42.0W,18.36,0,0,0,2.05,0,0,0,0,0,0,0,0,158,0,0,0,8,4,89.3,336.8,9.74,4440,75,95,16240,-,1.5,49,415,425,2.5,30,45,0,0,402,-,402,5,0,19,-,27431.86,0,0,63.74534,20.41,0,0,0,KINGSTON-CONTRECOUER,18.36,172.2972973,1.334459459,0,21.71666667,-71.3
19-10-16,4,A1,At Sea,Noon at sea,LADEN,24,17-Oct-16,27-Oct-16,27-Oct-16,13.5,22,17-Oct-16,0800 LT,-,-,27-Oct-16,27-Oct-16,31-Oct-16,-,-,24,221,1943,9.08,9.21,NIL,KINGSTON,CONTRECOUER,8.34,8.69,8.52,38340.3,6,25,45,6,25-01.0N,070-52.0W,17.2,0,0,0,2.03,0,0,0,0,0,0,0,0,141,0,0,0,8,2,85.1,320.9,31.1,3842,71,93,15548,-,1.3,47,405,415,2.5,25,42,0,0,453,-,453,0,14,15,-,27431.86,0,0,60.06898,19.23,0,0,0,KINGSTON-CONTRECOUER,17.2,186.5347909,1.376236335,0,25.01666667,-69.13333333
20-10-16,4,A1,At Sea,Noon at sea,LADEN,24,17-Oct-16,27-Oct-16,27-Oct-16,13.5,22,17-Oct-16,0800 LT,-,-,27-Oct-16,27-Oct-16,31-Oct-16,-,-,24,244,1699,9.79,10.17,NIL,KINGSTON,CONTRECOUER,8.34,8.69,8.52,38340.3,5,20,100,5,28-37.0N,068-43.0W,17.39,0,0,0,2.08,0,0,0,0,0,0,0,0,182,0,0,0,10,2,85.3,321.7,24.15,3869,71,94,15760,-,1.4,49,400,415,2.5,25,42,0,432,0,-,432,0,24,0,-,27431.86,0,0,60.82094,19.47,0,0,0,KINGSTON-CONTRECOUER,17.39,187.2792281,1.764021711,0,28.61666667,-67.28333333
21-10-16,4,A1,At Sea,Noon at sea,LADEN,24,17-Oct-16,27-Oct-16,27-Oct-16,13.5,22,17-Oct-16,0800 LT,-,-,27-Oct-16,27-Oct-16,31-Oct-16,-,-,24,302,1397,12.29,12.58,NIL,KINGSTON,CONTRECOUER,8.34,8.7,8.52,38340.3,5,19,125,5,33-03.0N,065-58.0W,18.68,0,0,0,2.02,0,0,0,0,0,0,0,0,176,0,0,0,9,4,89.2,336.4,10.23,4425,75,95,16329,-,1.5,49,405,420,2.5,22,40,0,0,403,-,403,0,21,3,-,27431.86,0,0,64.64564,20.7,0,0,0,KINGSTON-CONTRECOUER,18.68,175.8945386,1.491525424,0,33.05,-64.03333333
22-10-16,4,A1,At Sea,Noon at sea,LADEN,24,17-Oct-16,27-Oct-16,27-Oct-16,13.5,22,17-Oct-16,0800 LT,-,-,27-Oct-16,27-Oct-16,31-Oct-16,-,-,23,278,1119,11.87,12.09,NIL,KINGSTON,CONTRECOUER,8.34,8.7,8.52,38340.3,6,25,182,6,37-09.0N,063-19.0W,17.92,0,0,0,2.05,0,0,0,0,0,0,0,0,168,0,0,0,0,4,89.3,322.7,13.85,4440,75,94,16200,-,1.6,46,400,415,2.5,19,40,0,0,417,-,417,0,0,23,-,27431.86,0,0,62.37518,19.97,0,0,0,KINGSTON-CONTRECOUER,18.69913043,175.4798277,1.480611046,0,37.15,-62.68333333
23-10-16,4,A1,At Sea,Noon at sea,LADEN,24,17-Oct-16,27-Oct-16,27-Oct-16,13.5,22,17-Oct-16,0800 LT,-,-,27-Oct-16,27-Oct-16,31-Oct-16,-,-,24,280,839,11.21,11.67,NIL,KINGSTON,CONTRECOUER,8.34,8.7,8.52,38340.3,6,24,220,6,41-22.0N,060-42.0W,12.85,0,5.73,0,1.3,0,0.71,0,0,0,0.1,0,0,153,0,0,0,5,5,89.4,337.2,16.96,4455,74,94,15988,-,1.5,44,390,410,2.5,18,39,0,245,252,-,497,0,19,24,-,27431.86,0,0,65.14994,14.15,0,6.54,0,KINGSTON-CONTRECOUER,18.58,173.7747849,1.287878788,0,41.36666667,-59.3
24-10-16,4,A1,At Sea,Noon at sea,LADEN,24,17-Oct-16,27-Oct-16,27-Oct-16,13.5,22,17-Oct-16,0800 LT,-,-,27-Oct-16,27-Oct-16,31-Oct-16,-,-,24,263,576,10.71,10.96,NIL,KINGSTON,CONTRECOUER,8.34,8.7,8.52,38340.3,6,26,240,6,045-19.0N,058-32.0W,0,0,19.4,0,0,0,2.05,0,0,0,0,0,0,164,0,0,0,4,4,89.3,336.8,21.91,4440,76,95,16230,-,1.6,45,380,395,2.5,14,30,0,412,0,-,412,0,24,12,-,27431.86,0,0,68.7687,0,0,21.45,0,KINGSTON-CONTRECOUER,19.4,182.0570571,1.385135135,0,45.31666667,-57.46666667
25-10-16,4,A1,At Sea,Noon at sea,LADEN,24,17-Oct-16,27-Oct-16,27-Oct-16,13.5,22,17-Oct-16,0800 LT,-,-,27-Oct-16,27-Oct-16,31-Oct-16,-,-,24,289,287,11.88,12.04,NIL,KINGSTON,CONTRECOUER,8.34,8.7,8.52,38340.3,6,23,50,5,048-50.0N,062-46.0W,0,0,19.19,0,0,0,2.01,0,0,0,0,0,0,170,0,0,0,4,4,89.5,337.5,14.37,4470,74,94,15910,-,1.6,40,370,390,2.5,10,26,382,0,0,-,382,3,21,0,-,27431.86,0,0,67.9672,0,0,21.2,0,KINGSTON-CONTRECOUER,19.19,178.8777032,1.426174497,0,48.83333333,-61.23333333
26-10-16,4,A1,At Sea,EOSP,LADEN,24,17-Oct-16,27-Oct-16,27-Oct-16,13.5,22,17-Oct-16,0800 LT,26-Oct-16,1000 LT,27-Oct-16,27-Oct-16,31-Oct-16,-,-,22,282,5,12.73,12.82,NIL,KINGSTON,CONTRECOUER,8.34,8.7,8.52,38340.3,5,19,45,5,48-22.0N,069-17.0W,0,0,17.87,0,0,0,1.83,0,0,0,0,0,0,153,0,0,0,0,1,89.4,309.1,8.77,4471,73,93,15900,-,1.5,40,369,390,2.4,7,25,380,0,0,-,382,22,0,0,-,27431.86,0,0,63.1582,0,0,19.7,0,KINGSTON-CONTRECOUER,19.49454545,181.6758504,1.399930868,0,48.36666667,-68.71666667
26-10-16,4,A1,In Port,Noon at Anchor,LADEN,24,17-Oct-16,27-Oct-16,27-Oct-16,13.5,22,17-Oct-16,0800 LT,26-Oct-16,1000 LT,27-Oct-16,27-Oct-16,31-Oct-16,-,26-Oct-16,0,0,0,0,0,NIL,KINGSTON,CONTRECOUER,8.34,8.7,8.52,38340.3,5,20,30,5,48-05.0N,069-36.0W,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,5,19,0,172,169,-,341,0,5,4,-,27431.86,0,0,0,0,0,0,0,KINGSTON-CONTRECOUER,0,0,0,0,48.08333333,-68.4
27-10-16,4,A1,In Port,At Berth,LADEN,24,17-Oct-16,27-Oct-16,27-Oct-16,13.5,22,17-Oct-16,0800 LT,26-Oct-16,1000 LT,27-Oct-16,27-Oct-16,31-Oct-16,27-Oct-16,26-Oct-16,0,0,0,0,0,NIL,KINGSTON,CONTRECOUER,8.34,8.7,8.52,38340.3,4,15,85,4,45-57.0N,073-12.0W,0,0,14.54,0,0,0,2.49,0,0,0,0.2,0,0,145,0,0,0,0,2,0,0,0,0,0,0,0,-,0,0,0,0,0,5,38,0,190,180,-,370,0,24,24,-,27431.86,0,0,55.23938,0,0,17.23,0,KINGSTON-CONTRECOUER,0,0,0,0,45.95,-72.8
28-10-16,4,A1,In Port,At Berth,LADEN,24,17-Oct-16,27-Oct-16,27-Oct-16,13.5,22,17-Oct-16,0800 LT,26-Oct-16,1000 LT,27-Oct-16,27-Oct-16,31-Oct-16,27-Oct-16,26-Oct-16,0,0,0,0,0,NIL,KINGSTON,CONTRECOUER,7.7,8.35,8.03,38340.3,2,5,45,2,45-50.0N,073-17.0W,0,0,0,0,0,0,3.48,0,0,0,0.91,0,700,7,0,0,0,0,3,0,0,0,0,0,0,0,-,0,0,0,0,0,6,37,150,0,159,-,309,3,21,24,-,25395.67,0,2036.19,14.07434,0,0,4.39,0,KINGSTON-CONTRECOUER,0,0,0,0,45.83333333,-72.71666667
29-10-16,4,A1,In Port,At Berth,LADEN,24,17-Oct-16,27-Oct-16,27-Oct-16,13.5,22,17-Oct-16,0800 LT,26-Oct-16,1000 LT,27-Oct-16,27-Oct-16,31-Oct-16,27-Oct-16,26-Oct-16,0,0,0,0,0,NIL,KINGSTON,CONTRECOUER,6.5,7.1,6.8,31987.4,1,3,65,1,45-50.0N,073-17.0W,0,0,0,0,0,0,2.75,0,0,0,1.06,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,-,0,0,0,0,0,6,37,183,0,1170,-,1353,24,0,24,-,17333.06,0,8062.61,12.21486,0,0,3.81,0,KINGSTON-CONTRECOUER,0,0,0,0,45.83333333,-72.71666667
30-10-16,4,A1,In Port,At Berth,LADEN,24,17-Oct-16,27-Oct-16,27-Oct-16,13.5,22,17-Oct-16,0800 LT,26-Oct-16,1000 LT,27-Oct-16,27-Oct-16,31-Oct-16,27-Oct-16,26-Oct-16,0,0,0,0,0,NIL,KINGSTON,CONTRECOUER,4.56,6.42,5.49,23437.28,3,9,1,3,46-12.0N,072-51.0W,0,0,0,0,0,0,4.34,0,0,0,1.01,0,0,23,0,0,0,0,2,0,0,0,0,0,0,0,-,0,0,0,0,0,24,37,0,175,180,-,355,21,3,24,-,0,0,17333.06,17.1521,0,0,5.35,0,KINGSTON-CONTRECOUER,0,0,0,0,46.2,-71.15
31-10-16,4,A1,In Port,Noon at Anchor,LADEN,24,17-Oct-16,27-Oct-16,27-Oct-16,13.5,22,17-Oct-16,0800 LT,26-Oct-16,1000 LT,27-Oct-16,27-Oct-16,31-Oct-16,27-Oct-16,26-Oct-16,0,0,0,0,0,NIL,KINGSTON,CONTRECOUER,4.56,6.42,5.49,23437.28,5,18,120,5,48-16.0N,069-24.0W,0,0,11.81,0,0,0,2.75,0,0,0,0.31,0,0,97,0,0,0,0,1,0,0,0,0,0,0,0,-,0,0,0,0,0,24,37,0,168,174,-,342,0,24,24,-,0,0,0,47.67322,0,0,14.87,0,KINGSTON-CONTRECOUER,0,0,0,0,48.26666667,-68.6
